0.991732,0.126541,2.77378e-06,0.991826,0.129142,0.000267236,2.64212e-08,1.08832e-09,4.19297e-14,1.52042,0.117165,2.92724e-13
0.991621,0.12738,2.83044e-06,0.99169,0.129982,0.000267636,2.67742e-08,1.1103e-09,4.282e-14,1.52037,0.117945,2.98875e-13
0.99151,0.128219,2.88782e-06,0.991554,0.130821,0.000268014,2.71296e-08,1.13257e-09,4.37238e-14,1.52032,0.118725,3.05117e-13
0.991398,0.129058,2.94594e-06,0.991417,0.13166,0.000268369,2.74873e-08,1.15513e-09,4.46414e-14,1.52027,0.119504,3.11452e-13
0.991285,0.129897,3.00478e-06,0.99128,0.132498,0.000268703,2.78473e-08,1.178e-09,4.55727e-14,1.52023,0.120284,3.17881e-13
0.991172,0.130736,3.06434e-06,0.991141,0.133336,0.000269014,2.82096e-08,1.20116e-09,4.6518e-14,1.52018,0.121064,3.24403e-13
0.991058,0.131574,3.12465e-06,0.991002,0.134174,0.000269303,2.85743e-08,1.22463e-09,4.74774e-14,1.52013,0.121844,3.31021e-13
0.990943,0.132413,3.18568e-06,0.990863,0.135012,0.00026957,2.89413e-08,1.24839e-09,4.8451e-14,1.52008,0.122623,3.37734e-13
0.990827,0.133251,3.24745e-06,0.990722,0.135849,0.000269815,2.93107e-08,1.27247e-09,4.9439e-14,1.52003,0.123403,3.44544e-13
0.990711,0.13409,3.30996e-06,0.990581,0.136686,0.000270037,2.96824e-08,1.29685e-09,5.04415e-14,1.51998,0.124183,3.51453e-13
0.990593,0.134928,3.3732e-06,0.990439,0.137522,0.000270238,3.00564e-08,1.32154e-09,5.14587e-14,1.51993,0.124962,3.5846e-13
0.990476,0.135767,3.43719e-06,0.990297,0.138358,0.000270415,3.04327e-08,1.34654e-09,5.24907e-14,1.51987,0.125742,3.65566e-13
0.990357,0.136605,3.50192e-06,0.990153,0.139194,0.000270571,3.08114e-08,1.37185e-09,5.35377e-14,1.51982,0.126522,3.72774e-13
0.990238,0.137443,3.56739e-06,0.990009,0.140029,0.000270704,3.11924e-08,1.39748e-09,5.45998e-14,1.51977,0.127301,3.80083e-13
